# STN;HH;YYYYMMDD;T
260;23;20230820;159
260;24;20230820;153
260;1;20230821;155
260;2;20230821;153
260;3;20230821;148
260;4;20230821;147
260;5;20230821;147
260;6;20230821;164
260;7;20230821;202
260;8;20230821;218
260;9;20230821;226
260;10;20230821;239
260;11;20230821;248
260;12;20230821;237
260;13;20230821;263
260;14;20230821;245
260;15;20230821;251
260;16;20230821;248
260;17;20230821;238
260;18;20230821;226
260;19;20230821;204
260;20;20230821;164
260;21;20230821;152
260;22;20230821;147
260;23;20230821;150
260;24;20230821;151
260;1;20230822;150
260;2;20230822;142
260;3;20230822;137
260;4;20230822;131
260;5;20230822;126
260;6;20230822;154
260;7;20230822;195
260;8;20230822;199
260;9;20230822;210
260;10;20230822;216
260;11;20230822;223
260;12;20230822;225
260;13;20230822;230
260;14;20230822;234
260;15;20230822;235
260;16;20230822;232
260;17;20230822;231
260;18;20230822;217
260;19;20230822;190
260;20;20230822;159
260;21;20230822;142
260;22;20230822;134
260;23;20230822;128
260;24;20230822;122
260;1;20230823;122
260;2;20230823;119
260;3;20230823;123
260;4;20230823;122
260;5;20230823;123
260;6;20230823;160
260;7;20230823;184
260;8;20230823;204
260;9;20230823;219
260;10;20230823;232
260;11;20230823;233
260;12;20230823;249
260;13;20230823;255
260;14;20230823;258
260;15;20230823;248
260;16;20230823;241
260;17;20230823;231
260;18;20230823;218
260;19;20230823;197
260;20;20230823;189
260;21;20230823;161
260;22;20230823;149
260;23;20230823;142
260;24;20230823;140
260;1;20230824;150
260;2;20230824;154
260;3;20230824;161
260;4;20230824;151
260;5;20230824;145
260;6;20230824;169
260;7;20230824;198
260;8;20230824;224
260;9;20230824;226
260;10;20230824;244
260;11;20230824;229
260;12;20230824;238
260;13;20230824;247
260;14;20230824;247
260;15;20230824;240
260;16;20230824;240
260;17;20230824;237
260;18;20230824;227
260;19;20230824;219
260;20;20230824;204
260;21;20230824;201
260;22;20230824;199
260;23;20230824;188
260;24;20230824;182
260;1;20230825;180
260;2;20230825;183
260;3;20230825;188
260;4;20230825;187
260;5;20230825;188
260;6;20230825;191
260;7;20230825;198
260;8;20230825;208
260;9;20230825;208
260;10;20230825;207
260;11;20230825;210
260;12;20230825;210
260;13;20230825;217
260;14;20230825;221
260;15;20230825;215
260;16;20230825;213
260;17;20230825;205
260;18;20230825;197
260;19;20230825;184
260;20;20230825;180
260;21;20230825;174
260;22;20230825;159
260;23;20230825;147
260;24;20230825;139
260;1;20230826;144
260;2;20230826;157
260;3;20230826;150
260;4;20230826;145
260;5;20230826;142
260;6;20230826;142
260;7;20230826;152
260;8;20230826;161
260;9;20230826;180
260;10;20230826;181
260;11;20230826;193
260;12;20230826;185
260;13;20230826;188
260;14;20230826;170
260;15;20230826;167
260;16;20230826;182
260;17;20230826;175
260;18;20230826;169
260;19;20230826;151
260;20;20230826;148
260;21;20230826;132
260;22;20230826;132
260;23;20230826;133
260;24;20230826;137
260;1;20230827;132
260;2;20230827;132
260;3;20230827;134
260;4;20230827;139
260;5;20230827;139
260;6;20230827;142
260;7;20230827;155
260;8;20230827;159
260;9;20230827;164
260;10;20230827;169
260;11;20230827;149
260;12;20230827;158
260;13;20230827;176
260;14;20230827;168
260;15;20230827;154
260;16;20230827;180
260;17;20230827;174
260;18;20230827;156
260;19;20230827;137
260;20;20230827;126
260;21;20230827;145
260;22;20230827;136
260;23;20230827;136
260;24;20230827;128
260;1;20230828;128
260;2;20230828;106
260;3;20230828;96
260;4;20230828;97
260;5;20230828;120
260;6;20230828;130
260;7;20230828;147
260;8;20230828;178
260;9;20230828;189
260;10;20230828;195
260;11;20230828;210
260;12;20230828;212
260;13;20230828;207
260;14;20230828;203
260;15;20230828;201
260;16;20230828;194
260;17;20230828;191
260;18;20230828;181
260;19;20230828;153
260;20;20230828;139
260;21;20230828;144
260;22;20230828;133
260;23;20230828;118
260;24;20230828;111
260;1;20230829;103
260;2;20230829;99
260;3;20230829;94
260;4;20230829;93
260;5;20230829;94
260;6;20230829;121
260;7;20230829;146
260;8;20230829;162
260;9;20230829;175
260;10;20230829;182
260;11;20230829;181
260;12;20230829;183
260;13;20230829;182
260;14;20230829;165
260;15;20230829;175
260;16;20230829;181
260;17;20230829;179
260;18;20230829;162
260;19;20230829;135
260;20;20230829;112
260;21;20230829;114
260;22;20230829;119
260;23;20230829;120
260;24;20230829;116
260;1;20230830;123
260;2;20230830;127
260;3;20230830;128
260;4;20230830;116
260;5;20230830;112
260;6;20230830;124
260;7;20230830;125
260;8;20230830;130
260;9;20230830;135
260;10;20230830;152
260;11;20230830;166
260;12;20230830;175
260;13;20230830;180
260;14;20230830;147
260;15;20230830;154
260;16;20230830;166
260;17;20230830;164
260;18;20230830;154
260;19;20230830;142
260;20;20230830;137
260;21;20230830;125
260;22;20230830;118
260;23;20230830;118
260;24;20230830;117
260;1;20230831;127
260;2;20230831;126
260;3;20230831;127
260;4;20230831;127
260;5;20230831;125
260;6;20230831;125
260;7;20230831;132
260;8;20230831;141
260;9;20230831;173
260;10;20230831;173
260;11;20230831;185
260;12;20230831;190
260;13;20230831;189
260;14;20230831;193
260;15;20230831;198
260;16;20230831;190
260;17;20230831;185
260;18;20230831;164
260;19;20230831;128
260;20;20230831;124
260;21;20230831;134
260;22;20230831;131
260;23;20230831;126
260;24;20230831;127
260;1;20230901;123
260;2;20230901;120
260;3;20230901;123
260;4;20230901;128
260;5;20230901;134
260;6;20230901;138
260;7;20230901;145
260;8;20230901;150
260;9;20230901;154
260;10;20230901;159
260;11;20230901;166
260;12;20230901;170
260;13;20230901;178
260;14;20230901;183
260;15;20230901;194
260;16;20230901;195
260;17;20230901;190
260;18;20230901;178
260;19;20230901;171
260;20;20230901;168
260;21;20230901;166
260;22;20230901;164
260;23;20230901;161
260;24;20230901;151
260;1;20230902;135
260;2;20230902;142
260;3;20230902;149
260;4;20230902;149
260;5;20230902;148
260;6;20230902;149
260;7;20230902;155
260;8;20230902;159
260;9;20230902;164
260;10;20230902;169
260;11;20230902;180
260;12;20230902;195
260;13;20230902;200
260;14;20230902;216
260;15;20230902;216
260;16;20230902;211
260;17;20230902;207
260;18;20230902;189
260;19;20230902;172
260;20;20230902;153
260;21;20230902;134
260;22;20230902;125
260;23;20230902;118
260;24;20230902;113
260;1;20230903;107
260;2;20230903;107
260;3;20230903;107
260;4;20230903;105
260;5;20230903;109
260;6;20230903;114
260;7;20230903;134
260;8;20230903;152
260;9;20230903;187
260;10;20230903;205
260;11;20230903;213
260;12;20230903;219
260;13;20230903;220
260;14;20230903;224
260;15;20230903;231
260;16;20230903;227
260;17;20230903;217
260;18;20230903;201
260;19;20230903;167
260;20;20230903;145
260;21;20230903;131
260;22;20230903;124
260;23;20230903;114
260;24;20230903;111
260;1;20230904;105
260;2;20230904;101
260;3;20230904;97
260;4;20230904;93
260;5;20230904;86
260;6;20230904;120
260;7;20230904;157
260;8;20230904;180
260;9;20230904;197
260;10;20230904;217
260;11;20230904;235
260;12;20230904;243
260;13;20230904;247
260;14;20230904;248
260;15;20230904;250
260;16;20230904;247
260;17;20230904;232
260;18;20230904;208
260;19;20230904;195
260;20;20230904;165
260;21;20230904;175
260;22;20230904;151
260;23;20230904;156
260;24;20230904;159
260;1;20230905;147
260;2;20230905;157
260;3;20230905;151
260;4;20230905;144
260;5;20230905;150
260;6;20230905;165
260;7;20230905;194
260;8;20230905;211
260;9;20230905;228
260;10;20230905;242
260;11;20230905;254
260;12;20230905;263
260;13;20230905;279
260;14;20230905;285
260;15;20230905;286
260;16;20230905;285
260;17;20230905;276
260;18;20230905;254
260;19;20230905;198
260;20;20230905;183
260;21;20230905;171
260;22;20230905;165
260;23;20230905;158
260;24;20230905;196
260;1;20230906;191
260;2;20230906;177
260;3;20230906;171
260;4;20230906;157
260;5;20230906;163
260;6;20230906;179
260;7;20230906;199
260;8;20230906;221
260;9;20230906;242
260;10;20230906;258
260;11;20230906;269
260;12;20230906;280
260;13;20230906;290
260;14;20230906;291
260;15;20230906;295
260;16;20230906;291
260;17;20230906;281
260;18;20230906;243
260;19;20230906;197
260;20;20230906;178
260;21;20230906;168
260;22;20230906;160
260;23;20230906;154
260;24;20230906;147
260;1;20230907;139
260;2;20230907;136
260;3;20230907;132
260;4;20230907;126
260;5;20230907;126
260;6;20230907;154
260;7;20230907;198
260;8;20230907;231
260;9;20230907;251
260;10;20230907;262
260;11;20230907;276
260;12;20230907;279
260;13;20230907;287
260;14;20230907;286
260;15;20230907;289
260;16;20230907;283
260;17;20230907;274
260;18;20230907;234
260;19;20230907;192
260;20;20230907;184
260;21;20230907;170
260;22;20230907;155
260;23;20230907;156
260;24;20230907;151
260;1;20230908;155
260;2;20230908;156
260;3;20230908;153
260;4;20230908;145
260;5;20230908;140
260;6;20230908;172
260;7;20230908;199
260;8;20230908;218
260;9;20230908;240
260;10;20230908;260
260;11;20230908;270
260;12;20230908;284
260;13;20230908;295
260;14;20230908;296
260;15;20230908;293
260;16;20230908;286
260;17;20230908;290
260;18;20230908;243
260;19;20230908;206
260;20;20230908;194
260;21;20230908;188
260;22;20230908;176
260;23;20230908;168
260;24;20230908;163
260;1;20230909;156
260;2;20230909;147
260;3;20230909;138
260;4;20230909;132
260;5;20230909;130
260;6;20230909;158
260;7;20230909;175
260;8;20230909;186
260;9;20230909;213
260;10;20230909;251
260;11;20230909;265
260;12;20230909;271
260;13;20230909;278
260;14;20230909;282
260;15;20230909;286
260;16;20230909;291
260;17;20230909;271
260;18;20230909;235
260;19;20230909;204
260;20;20230909;190
260;21;20230909;180
260;22;20230909;178
260;23;20230909;171
260;24;20230909;170
260;1;20230910;168
260;2;20230910;164
260;3;20230910;163
260;4;20230910;170
260;5;20230910;167
260;6;20230910;181
260;7;20230910;214
260;8;20230910;235
260;9;20230910;253
260;10;20230910;269
260;11;20230910;282
260;12;20230910;293
260;13;20230910;304
260;14;20230910;304
260;15;20230910;302
260;16;20230910;303
260;17;20230910;288
260;18;20230910;255
260;19;20230910;225
260;20;20230910;211
260;21;20230910;205
260;22;20230910;201
260;23;20230910;223
260;24;20230910;221
260;1;20230911;212
260;2;20230911;192
260;3;20230911;203
260;4;20230911;197
260;5;20230911;191
260;6;20230911;199
260;7;20230911;217
260;8;20230911;240
260;9;20230911;251
260;10;20230911;263
260;11;20230911;277
260;12;20230911;274
260;13;20230911;265
260;14;20230911;258
260;15;20230911;235
260;16;20230911;228
260;17;20230911;217
260;18;20230911;211
260;19;20230911;202
260;20;20230911;189
260;21;20230911;196
260;22;20230911;189
260;23;20230911;187
260;24;20230911;177
260;1;20230912;161
260;2;20230912;166
260;3;20230912;165
260;4;20230912;167
260;5;20230912;165
260;6;20230912;175
260;7;20230912;180
260;8;20230912;193
260;9;20230912;205
260;10;20230912;209
260;11;20230912;222
260;12;20230912;231
260;13;20230912;237
260;14;20230912;231
260;15;20230912;231
260;16;20230912;218
260;17;20230912;210
260;18;20230912;206
260;19;20230912;205
260;20;20230912;199
260;21;20230912;195
260;22;20230912;186
260;23;20230912;185
260;24;20230912;186
260;1;20230913;183
260;2;20230913;176
260;3;20230913;172
260;4;20230913;175
260;5;20230913;178
260;6;20230913;169
260;7;20230913;156
260;8;20230913;170
260;9;20230913;179
260;10;20230913;188
260;11;20230913;183
260;12;20230913;183
260;13;20230913;201
260;14;20230913;196
260;15;20230913;189
260;16;20230913;189
260;17;20230913;176
260;18;20230913;164
260;19;20230913;158
260;20;20230913;144
260;21;20230913;125
260;22;20230913;109
260;23;20230913;113
260;24;20230913;115
260;1;20230914;104
260;2;20230914;101
260;3;20230914;88
260;4;20230914;81
260;5;20230914;78
260;6;20230914;96
260;7;20230914;124
260;8;20230914;151
260;9;20230914;169
260;10;20230914;185
260;11;20230914;180
260;12;20230914;191
260;13;20230914;197
260;14;20230914;209
260;15;20230914;195
260;16;20230914;200
260;17;20230914;190
260;18;20230914;159
260;19;20230914;132
260;20;20230914;120
260;21;20230914;117
260;22;20230914;111
260;23;20230914;105
260;24;20230914;100
260;1;20230915;96
260;2;20230915;90
260;3;20230915;85
260;4;20230915;79
260;5;20230915;76
260;6;20230915;93
260;7;20230915;123
260;8;20230915;156
260;9;20230915;184
260;10;20230915;197
260;11;20230915;209
260;12;20230915;213
260;13;20230915;218
260;14;20230915;217
260;15;20230915;219
260;16;20230915;212
260;17;20230915;195
260;18;20230915;178
260;19;20230915;145
260;20;20230915;131
260;21;20230915;120
260;22;20230915;114
260;23;20230915;112
260;24;20230915;112
260;1;20230916;108
260;2;20230916;103
260;3;20230916;97
260;4;20230916;95
260;5;20230916;93
260;6;20230916;100
260;7;20230916;141
260;8;20230916;183
260;9;20230916;215
260;10;20230916;237
260;11;20230916;236
260;12;20230916;243
260;13;20230916;243
260;14;20230916;242
260;15;20230916;237
260;16;20230916;228
260;17;20230916;218
260;18;20230916;205
260;19;20230916;199
260;20;20230916;195
260;21;20230916;196
260;22;20230916;186
260;23;20230916;178
260;24;20230916;176
260;1;20230917;174
260;2;20230917;170
260;3;20230917;161
260;4;20230917;154
260;5;20230917;152
260;6;20230917;143
260;7;20230917;145
260;8;20230917;148
260;9;20230917;155
260;10;20230917;157
260;11;20230917;162
260;12;20230917;168
260;13;20230917;176
260;14;20230917;185
260;15;20230917;187
260;16;20230917;192
260;17;20230917;190
260;18;20230917;175
260;19;20230917;159
260;20;20230917;162
260;21;20230917;152
260;22;20230917;159
260;23;20230917;173
260;24;20230917;179
260;1;20230918;185
260;2;20230918;184
260;3;20230918;188
260;4;20230918;189
260;5;20230918;189
260;6;20230918;187
260;7;20230918;193
260;8;20230918;193
260;9;20230918;204
260;10;20230918;199
260;11;20230918;203
260;12;20230918;215
260;13;20230918;218
260;14;20230918;217
260;15;20230918;206
260;16;20230918;171
260;17;20230918;185
260;18;20230918;190
260;19;20230918;186
260;20;20230918;173
260;21;20230918;158
260;22;20230918;159
260;23;20230918;144
260;24;20230918;138
260;1;20230919;144
260;2;20230919;144
260;3;20230919;141
260;4;20230919;136
260;5;20230919;138
260;6;20230919;142
260;7;20230919;146
260;8;20230919;155
260;9;20230919;166
260;10;20230919;174
260;11;20230919;188
260;12;20230919;187
260;13;20230919;185
260;14;20230919;188
260;15;20230919;183
260;16;20230919;182
260;17;20230919;175
260;18;20230919;172
260;19;20230919;170
260;20;20230919;169
260;21;20230919;169
260;22;20230919;172
260;23;20230919;179
260;24;20230919;181
260;1;20230920;174
260;2;20230920;172
260;3;20230920;170
260;4;20230920;172
260;5;20230920;170
260;6;20230920;166
260;7;20230920;171
260;8;20230920;174
260;9;20230920;177
260;10;20230920;178
260;11;20230920;191
260;12;20230920;205
260;13;20230920;210
260;14;20230920;216
260;15;20230920;205
260;16;20230920;202
260;17;20230920;201
260;18;20230920;191
260;19;20230920;180
260;20;20230920;178
260;21;20230920;179
260;22;20230920;181
260;23;20230920;184
260;24;20230920;188
260;1;20230921;186
260;2;20230921;191
260;3;20230921;188
260;4;20230921;188
260;5;20230921;181
260;6;20230921;169
260;7;20230921;138
260;8;20230921;140
260;9;20230921;145
260;10;20230921;145
260;11;20230921;145
260;12;20230921;148
260;13;20230921;150
260;14;20230921;153
260;15;20230921;151
260;16;20230921;150
260;17;20230921;148
260;18;20230921;148
260;19;20230921;146
260;20;20230921;145
260;21;20230921;149
260;22;20230921;148
260;23;20230921;139
260;24;20230921;135
260;1;20230922;136
260;2;20230922;129
260;3;20230922;123
260;4;20230922;123
260;5;20230922;128
260;6;20230922;129
260;7;20230922;135
260;8;20230922;145
260;9;20230922;142
260;10;20230922;152
260;11;20230922;169
260;12;20230922;169
260;13;20230922;169
260;14;20230922;162
260;15;20230922;160
260;16;20230922;152
260;17;20230922;148
260;18;20230922;141
260;19;20230922;136
260;20;20230922;126
260;21;20230922;123
260;22;20230922;117
260;23;20230922;115
260;24;20230922;119
260;1;20230923;114
260;2;20230923;115
260;3;20230923;115
260;4;20230923;116
260;5;20230923;119
260;6;20230923;117
260;7;20230923;123
260;8;20230923;139
260;9;20230923;141
260;10;20230923;144
260;11;20230923;159
260;12;20230923;170
260;13;20230923;170
260;14;20230923;166
260;15;20230923;161
260;16;20230923;167
260;17;20230923;157
260;18;20230923;150
260;19;20230923;146
260;20;20230923;135
260;21;20230923;113
260;22;20230923;96
260;23;20230923;97
260;24;20230923;97
260;1;20230924;96
260;2;20230924;96
260;3;20230924;89
260;4;20230924;82
260;5;20230924;74
260;6;20230924;87
260;7;20230924;98
260;8;20230924;126
260;9;20230924;151
260;10;20230924;171
260;11;20230924;181
260;12;20230924;186
260;13;20230924;191
260;14;20230924;194
260;15;20230924;194
260;16;20230924;191
260;17;20230924;177
260;18;20230924;154
260;19;20230924;133
260;20;20230924;139
260;21;20230924;131
260;22;20230924;129
260;23;20230924;130
260;24;20230924;130
260;1;20230925;124
260;2;20230925;122
260;3;20230925;115
260;4;20230925;115
260;5;20230925;118
260;6;20230925;118
260;7;20230925;129
260;8;20230925;149
260;9;20230925;164
260;10;20230925;173
260;11;20230925;191
260;12;20230925;196
260;13;20230925;206
260;14;20230925;207
260;15;20230925;209
260;16;20230925;205
260;17;20230925;195
260;18;20230925;179
260;19;20230925;171
260;20;20230925;162
260;21;20230925;145
260;22;20230925;145
260;23;20230925;127
260;24;20230925;122
260;1;20230926;117
260;2;20230926;130
260;3;20230926;124
260;4;20230926;119
260;5;20230926;116
260;6;20230926;123
260;7;20230926;140
260;8;20230926;148
260;9;20230926;167
260;10;20230926;179
260;11;20230926;192
260;12;20230926;207
260;13;20230926;206
260;14;20230926;213
260;15;20230926;209
260;16;20230926;202
260;17;20230926;193
260;18;20230926;169
260;19;20230926;146
260;20;20230926;146
260;21;20230926;156
260;22;20230926;142
260;23;20230926;130
260;24;20230926;130
260;1;20230927;121
260;2;20230927;115
260;3;20230927;109
260;4;20230927;106
260;5;20230927;108
260;6;20230927;122
260;7;20230927;135
260;8;20230927;155
260;9;20230927;177
260;10;20230927;191
260;11;20230927;200
260;12;20230927;223
260;13;20230927;226
260;14;20230927;227
260;15;20230927;213
260;16;20230927;209
260;17;20230927;202
260;18;20230927;196
260;19;20230927;192
260;20;20230927;190
260;21;20230927;193
260;22;20230927;190
260;23;20230927;186
260;24;20230927;193
260;1;20230928;185
260;2;20230928;179
260;3;20230928;179
260;4;20230928;171
260;5;20230928;167
260;6;20230928;160
260;7;20230928;166
260;8;20230928;171
260;9;20230928;180
260;10;20230928;188
260;11;20230928;187
260;12;20230928;191
260;13;20230928;192
260;14;20230928;190
260;15;20230928;190
260;16;20230928;188
260;17;20230928;166
260;18;20230928;137
260;19;20230928;131
260;20;20230928;140
260;21;20230928;153
260;22;20230928;149
260;23;20230928;152
260;24;20230928;158
260;1;20230929;161
260;2;20230929;164
260;3;20230929;169
260;4;20230929;161
260;5;20230929;165
260;6;20230929;176
260;7;20230929;185
260;8;20230929;191
260;9;20230929;200
260;10;20230929;202
260;11;20230929;194
260;12;20230929;180
260;13;20230929;180
260;14;20230929;182
260;15;20230929;181
260;16;20230929;174
260;17;20230929;162
260;18;20230929;148
260;19;20230929;130
260;20;20230929;104
260;21;20230929;99
260;22;20230929;91
260;23;20230929;91
260;24;20230929;99
260;1;20230930;104
260;2;20230930;101
260;3;20230930;107
260;4;20230930;104
260;5;20230930;104
260;6;20230930;99
260;7;20230930;121
260;8;20230930;140
260;9;20230930;167
260;10;20230930;177
260;11;20230930;186
260;12;20230930;190
260;13;20230930;191
260;14;20230930;191
260;15;20230930;190
260;16;20230930;180
260;17;20230930;170
260;18;20230930;148
260;19;20230930;139
260;20;20230930;135
260;21;20230930;141
260;22;20230930;146
260;23;20230930;146
260;24;20230930;147
260;1;20231001;147
260;2;20231001;155
260;3;20231001;154
260;4;20231001;151
260;5;20231001;154
260;6;20231001;155
260;7;20231001;156
260;8;20231001;167
260;9;20231001;181
260;10;20231001;201
260;11;20231001;212
260;12;20231001;225
260;13;20231001;228
260;14;20231001;232
260;15;20231001;230
260;16;20231001;219
260;17;20231001;196
260;18;20231001;163
260;19;20231001;150
260;20;20231001;146
260;21;20231001;144
260;22;20231001;140
260;23;20231001;136
260;24;20231001;172
260;1;20231002;155
260;2;20231002;145
260;3;20231002;140
260;4;20231002;134
260;5;20231002;141
260;6;20231002;144
260;7;20231002;157
260;8;20231002;173
260;9;20231002;191
260;10;20231002;203
260;11;20231002;211
260;12;20231002;216
260;13;20231002;228
260;14;20231002;230
260;15;20231002;234
260;16;20231002;231
260;17;20231002;209
260;18;20231002;180
260;19;20231002;166
260;20;20231002;157
260;21;20231002;171
260;22;20231002;183
260;23;20231002;186
260;24;20231002;182
260;1;20231003;181
260;2;20231003;183
260;3;20231003;199
260;4;20231003;195
260;5;20231003;185
260;6;20231003;185
260;7;20231003;182
260;8;20231003;164
260;9;20231003;156
260;10;20231003;160
260;11;20231003;147
260;12;20231003;140
260;13;20231003;146
260;14;20231003;155
260;15;20231003;164
260;16;20231003;163
260;17;20231003;154
260;18;20231003;142
260;19;20231003;139
260;20;20231003;138
260;21;20231003;133
260;22;20231003;126
260;23;20231003;138
260;24;20231003;137
260;1;20231004;137
260;2;20231004;132
260;3;20231004;121
260;4;20231004;124
260;5;20231004;120
260;6;20231004;124
260;7;20231004;130
260;8;20231004;145
260;9;20231004;153
260;10;20231004;157
260;11;20231004;161
260;12;20231004;168
260;13;20231004;165
260;14;20231004;176
260;15;20231004;170
260;16;20231004;162
260;17;20231004;154
260;18;20231004;145
260;19;20231004;144
260;20;20231004;142
260;21;20231004;139
260;22;20231004;144
260;23;20231004;143
260;24;20231004;148
260;1;20231005;148
260;2;20231005;147
260;3;20231005;145
260;4;20231005;139
260;5;20231005;136
260;6;20231005;134
260;7;20231005;138
260;8;20231005;146
260;9;20231005;158
260;10;20231005;162
260;11;20231005;169
260;12;20231005;172
260;13;20231005;176
260;14;20231005;185
260;15;20231005;183
260;16;20231005;176
260;17;20231005;164
260;18;20231005;153
260;19;20231005;149
260;20;20231005;142
260;21;20231005;141
260;22;20231005;141
260;23;20231005;144
260;24;20231005;138
260;1;20231006;136
260;2;20231006;134
260;3;20231006;131
260;4;20231006;135
260;5;20231006;133
260;6;20231006;134
260;7;20231006;135
260;8;20231006;150
260;9;20231006;156
260;10;20231006;172
260;11;20231006;180
260;12;20231006;184
260;13;20231006;192
260;14;20231006;194
260;15;20231006;194
260;16;20231006;188
260;17;20231006;183
260;18;20231006;174
260;19;20231006;169
260;20;20231006;163
260;21;20231006;159
260;22;20231006;158
260;23;20231006;154
260;24;20231006;154
260;1;20231007;155
260;2;20231007;157
260;3;20231007;160
260;4;20231007;158
260;5;20231007;164
260;6;20231007;166
260;7;20231007;168
260;8;20231007;172
260;9;20231007;186
260;10;20231007;201
260;11;20231007;199
260;12;20231007;207
260;13;20231007;197
260;14;20231007;195
260;15;20231007;195
260;16;20231007;194
260;17;20231007;188
260;18;20231007;184
260;19;20231007;184
260;20;20231007;187
260;21;20231007;183
260;22;20231007;180
260;23;20231007;180
260;24;20231007;176
260;1;20231008;172
260;2;20231008;173
260;3;20231008;166
260;4;20231008;165
260;5;20231008;152
260;6;20231008;141
260;7;20231008;136
260;8;20231008;139
260;9;20231008;144
260;10;20231008;150
260;11;20231008;151
260;12;20231008;155
260;13;20231008;163
260;14;20231008;161
260;15;20231008;163
260;16;20231008;163
260;17;20231008;153
260;18;20231008;144
260;19;20231008;137
260;20;20231008;133
260;21;20231008;135
260;22;20231008;122
260;23;20231008;140
260;24;20231008;146
260;1;20231009;160
260;2;20231009;159
260;3;20231009;162
260;4;20231009;165
260;5;20231009;163
260;6;20231009;170
260;7;20231009;167
260;8;20231009;175
260;9;20231009;186
260;10;20231009;193
260;11;20231009;197
260;12;20231009;199
260;13;20231009;198
260;14;20231009;192
260;15;20231009;192
260;16;20231009;189
260;17;20231009;183
260;18;20231009;179
260;19;20231009;176
260;20;20231009;175
260;21;20231009;171
260;22;20231009;163
260;23;20231009;160
260;24;20231009;147
260;1;20231010;138
260;2;20231010;127
260;3;20231010;144
260;4;20231010;143
260;5;20231010;141
260;6;20231010;138
260;7;20231010;142
260;8;20231010;150
260;9;20231010;165
260;10;20231010;187
260;11;20231010;203
260;12;20231010;206
260;13;20231010;215
260;14;20231010;211
260;15;20231010;214
260;16;20231010;203
260;17;20231010;190
260;18;20231010;186
260;19;20231010;190
260;20;20231010;189
260;21;20231010;183
260;22;20231010;174
260;23;20231010;166
260;24;20231010;163
260;1;20231011;164
260;2;20231011;162
260;3;20231011;158
260;4;20231011;156
260;5;20231011;156
260;6;20231011;157
260;7;20231011;161
260;8;20231011;165
260;9;20231011;166
260;10;20231011;171
260;11;20231011;188
260;12;20231011;194
260;13;20231011;191
260;14;20231011;190
260;15;20231011;193
260;16;20231011;191
260;17;20231011;184
260;18;20231011;183
260;19;20231011;185
260;20;20231011;181
260;21;20231011;178
260;22;20231011;174
260;23;20231011;170
260;24;20231011;166
260;1;20231012;166
260;2;20231012;157
260;3;20231012;150
260;4;20231012;142
260;5;20231012;140
260;6;20231012;134
260;7;20231012;132
260;8;20231012;133
260;9;20231012;136
260;10;20231012;138
260;11;20231012;143
260;12;20231012;143
260;13;20231012;148
260;14;20231012;156
260;15;20231012;162
260;16;20231012;162
260;17;20231012;164
260;18;20231012;169
260;19;20231012;172
260;20;20231012;173
260;21;20231012;173
260;22;20231012;172
260;23;20231012;172
260;24;20231012;171
260;1;20231013;169
260;2;20231013;170
260;3;20231013;167
260;4;20231013;165
260;5;20231013;168
260;6;20231013;173
260;7;20231013;177
260;8;20231013;184
260;9;20231013;193
260;10;20231013;196
260;11;20231013;205
260;12;20231013;214
260;13;20231013;212
260;14;20231013;199
260;15;20231013;181
260;16;20231013;181
260;17;20231013;181
260;18;20231013;177
260;19;20231013;178
260;20;20231013;179
260;21;20231013;165
260;22;20231013;153
260;23;20231013;140
260;24;20231013;139
260;1;20231014;128
260;2;20231014;121
260;3;20231014;114
260;4;20231014;115
260;5;20231014;110
260;6;20231014;106
260;7;20231014;113
260;8;20231014;120
260;9;20231014;135
260;10;20231014;117
260;11;20231014;114
260;12;20231014;138
260;13;20231014;135
260;14;20231014;133
260;15;20231014;125
260;16;20231014;117
260;17;20231014;105
260;18;20231014;94
260;19;20231014;93
260;20;20231014;87
260;21;20231014;77
260;22;20231014;82
260;23;20231014;72
260;24;20231014;71
260;1;20231015;72
260;2;20231015;71
260;3;20231015;64
260;4;20231015;70
260;5;20231015;52
260;6;20231015;59
260;7;20231015;70
260;8;20231015;75
260;9;20231015;86
260;10;20231015;93
260;11;20231015;68
260;12;20231015;100
260;13;20231015;98
260;14;20231015;92
260;15;20231015;94
260;16;20231015;92
260;17;20231015;76
260;18;20231015;76
260;19;20231015;63
260;20;20231015;55
260;21;20231015;66
260;22;20231015;72
260;23;20231015;72
260;24;20231015;52
260;1;20231016;68
260;2;20231016;72
260;3;20231016;76
260;4;20231016;73
260;5;20231016;77
260;6;20231016;78
260;7;20231016;84
260;8;20231016;96
260;9;20231016;110
260;10;20231016;123
260;11;20231016;127
260;12;20231016;126
260;13;20231016;126
260;14;20231016;127
260;15;20231016;124
260;16;20231016;114
260;17;20231016;86
260;18;20231016;73
260;19;20231016;71
260;20;20231016;62
260;21;20231016;57
260;22;20231016;47
260;23;20231016;55
260;24;20231016;57
260;1;20231017;56
260;2;20231017;57
260;3;20231017;64
260;4;20231017;65
260;5;20231017;66
260;6;20231017;61
260;7;20231017;65
260;8;20231017;80
260;9;20231017;98
260;10;20231017;112
260;11;20231017;116
260;12;20231017;124
260;13;20231017;128
260;14;20231017;125
260;15;20231017;121
260;16;20231017;111
260;17;20231017;93
260;18;20231017;81
260;19;20231017;75
260;20;20231017;73
260;21;20231017;70
260;22;20231017;65
260;23;20231017;61
260;24;20231017;60
260;1;20231018;56
260;2;20231018;55
260;3;20231018;54
260;4;20231018;55
