# STN;YYYYMMDD;HH;T
260;20181017;5;98
260;20181017;6;86
260;20181017;7;93
260;20181017;8;131
260;20181017;9;167
260;20181017;10;182
260;20181017;11;194
260;20181017;12;190
260;20181017;13;198
260;20181017;14;182
260;20181017;15;176
260;20181017;16;169
260;20181017;17;157
260;20181017;18;133
260;20181017;19;124
260;20181017;20;108
260;20181017;21;98
260;20181017;22;97
260;20181017;23;88
260;20181017;24;103
260;20181018;1;87
260;20181018;2;112
260;20181018;3;114
260;20181018;4;126
260;20181018;5;129
260;20181018;6;131
260;20181018;7;125
260;20181018;8;138
260;20181018;9;146
260;20181018;10;150
260;20181018;11;150
260;20181018;12;153
260;20181018;13;149
260;20181018;14;151
260;20181018;15;150
260;20181018;16;147
260;20181018;17;131
260;20181018;18;102
260;20181018;19;111
260;20181018;20;104
260;20181018;21;83
260;20181018;22;85
260;20181018;23;81
260;20181018;24;73
260;20181019;1;58
260;20181019;2;78
260;20181019;3;72
260;20181019;4;69
260;20181019;5;74
260;20181019;6;64
260;20181019;7;69
260;20181019;8;83
260;20181019;9;103
260;20181019;10;128
260;20181019;11;140
260;20181019;12;149
260;20181019;13;153
260;20181019;14;150
260;20181019;15;149
260;20181019;16;135
260;20181019;17;114
260;20181019;18;95
260;20181019;19;67
260;20181019;20;85
260;20181019;21;64
260;20181019;22;44
260;20181019;23;34
260;20181019;24;28
260;20181020;1;22
260;20181020;2;19
260;20181020;3;21
260;20181020;4;18
260;20181020;5;20
260;20181020;6;22
260;20181020;7;38
260;20181020;8;84
260;20181020;9;118
260;20181020;10;133
260;20181020;11;145
260;20181020;12;152
260;20181020;13;149
260;20181020;14;147
260;20181020;15;147
260;20181020;16;143
260;20181020;17;123
260;20181020;18;109
260;20181020;19;99
260;20181020;20;98
260;20181020;21;79
260;20181020;22;66
260;20181020;23;61
260;20181020;24;62
260;20181021;1;72
260;20181021;2;63
260;20181021;3;80
260;20181021;4;82
260;20181021;5;85
260;20181021;6;90
260;20181021;7;96
260;20181021;8;113
260;20181021;9;116
260;20181021;10;130
260;20181021;11;142
260;20181021;12;152
260;20181021;13;158
260;20181021;14;160
260;20181021;15;158
260;20181021;16;154
260;20181021;17;148
260;20181021;18;143
260;20181021;19;127
260;20181021;20;138
260;20181021;21;131
260;20181021;22;133
260;20181021;23;126
260;20181021;24;125
260;20181022;1;130
260;20181022;2;130
260;20181022;3;133
260;20181022;4;127
260;20181022;5;126
260;20181022;6;124
260;20181022;7;118
260;20181022;8;128
260;20181022;9;139
260;20181022;10;147
260;20181022;11;142
260;20181022;12;137
260;20181022;13;149
260;20181022;14;144
260;20181022;15;129
260;20181022;16;121
260;20181022;17;85
260;20181022;18;59
260;20181022;19;41
260;20181022;20;47
260;20181022;21;40
260;20181022;22;36
260;20181022;23;70
260;20181022;24;79
260;20181023;1;91
260;20181023;2;94
260;20181023;3;96
260;20181023;4;106
260;20181023;5;114
260;20181023;6;115
260;20181023;7;118
260;20181023;8;121
260;20181023;9;125
260;20181023;10;130
260;20181023;11;132
260;20181023;12;134
260;20181023;13;133
260;20181023;14;135
260;20181023;15;136
260;20181023;16;138
260;20181023;17;139
260;20181023;18;141
260;20181023;19;145
260;20181023;20;146
260;20181023;21;144
260;20181023;22;145
260;20181023;23;144
260;20181023;24;145
260;20181024;1;147
260;20181024;2;150
260;20181024;3;146
260;20181024;4;145
260;20181024;5;145
260;20181024;6;139
260;20181024;7;138
260;20181024;8;142
260;20181024;9;142
260;20181024;10;143
260;20181024;11;153
260;20181024;12;154
260;20181024;13;157
260;20181024;14;152
260;20181024;15;144
260;20181024;16;132
260;20181024;17;129
260;20181024;18;125
260;20181024;19;128
260;20181024;20;129
260;20181024;21;128
260;20181024;22;128
260;20181024;23;128
260;20181024;24;126
260;20181025;1;129
260;20181025;2;124
260;20181025;3;116
260;20181025;4;120
260;20181025;5;121
260;20181025;6;117
260;20181025;7;120
260;20181025;8;126
260;20181025;9;130
260;20181025;10;132
260;20181025;11;134
260;20181025;12;127
260;20181025;13;132
260;20181025;14;127
260;20181025;15;123
260;20181025;16;117
260;20181025;17;117
260;20181025;18;114
260;20181025;19;113
260;20181025;20;113
260;20181025;21;112
260;20181025;22;111
260;20181025;23;111
260;20181025;24;111
260;20181026;1;110
260;20181026;2;110
260;20181026;3;109
260;20181026;4;108
260;20181026;5;106
260;20181026;6;105
260;20181026;7;102
260;20181026;8;104
260;20181026;9;106
260;20181026;10;110
260;20181026;11;116
260;20181026;12;107
260;20181026;13;97
260;20181026;14;104
260;20181026;15;103
260;20181026;16;101
260;20181026;17;98
260;20181026;18;86
260;20181026;19;79
260;20181026;20;69
260;20181026;21;61
260;20181026;22;65
260;20181026;23;70
260;20181026;24;62
260;20181027;1;63
260;20181027;2;62
260;20181027;3;63
260;20181027;4;58
260;20181027;5;52
260;20181027;6;56
260;20181027;7;65
260;20181027;8;75
260;20181027;9;84
260;20181027;10;91
260;20181027;11;98
260;20181027;12;107
260;20181027;13;106
260;20181027;14;103
260;20181027;15;97
260;20181027;16;84
260;20181027;17;53
260;20181027;18;56
260;20181027;19;48
260;20181027;20;51
260;20181027;21;48
260;20181027;22;58
260;20181027;23;62
260;20181027;24;55
260;20181028;1;42
260;20181028;2;34
260;20181028;3;26
260;20181028;4;23
260;20181028;5;23
260;20181028;6;15
260;20181028;7;12
260;20181028;8;27
260;20181028;9;53
260;20181028;10;65
260;20181028;11;71
260;20181028;12;71
260;20181028;13;74
260;20181028;14;71
260;20181028;15;66
260;20181028;16;58
260;20181028;17;46
260;20181028;18;39
260;20181028;19;32
260;20181028;20;24
260;20181028;21;26
260;20181028;22;23
260;20181028;23;20
260;20181028;24;23
260;20181029;1;23
260;20181029;2;21
260;20181029;3;25
260;20181029;4;27
260;20181029;5;27
260;20181029;6;28
260;20181029;7;35
260;20181029;8;38
260;20181029;9;44
260;20181029;10;50
260;20181029;11;54
260;20181029;12;55
260;20181029;13;58
260;20181029;14;58
260;20181029;15;58
260;20181029;16;57
260;20181029;17;55
260;20181029;18;51
260;20181029;19;49
260;20181029;20;48
260;20181029;21;48
260;20181029;22;47
260;20181029;23;46
260;20181029;24;44
260;20181030;1;42
260;20181030;2;43
260;20181030;3;43
260;20181030;4;42
260;20181030;5;43
260;20181030;6;43
260;20181030;7;43
260;20181030;8;45
260;20181030;9;49
260;20181030;10;53
260;20181030;11;58
260;20181030;12;55
260;20181030;13;51
260;20181030;14;48
260;20181030;15;49
260;20181030;16;42
260;20181030;17;38
260;20181030;18;40
260;20181030;19;86
260;20181030;20;90
260;20181030;21;92
260;20181030;22;93
260;20181030;23;89
260;20181030;24;84
260;20181031;1;80
260;20181031;2;79
260;20181031;3;74
260;20181031;4;69
260;20181031;5;64
260;20181031;6;53
260;20181031;7;48
260;20181031;8;50
260;20181031;9;64
260;20181031;10;75
260;20181031;11;94
260;20181031;12;107
260;20181031;13;113
260;20181031;14;107
260;20181031;15;106
260;20181031;16;99
260;20181031;17;95
260;20181031;18;94
260;20181031;19;93
260;20181031;20;95
260;20181031;21;94
260;20181031;22;94
260;20181031;23;95
260;20181031;24;98
260;20181101;1;99
260;20181101;2;100
260;20181101;3;101
260;20181101;4;97
260;20181101;5;90
260;20181101;6;86
260;20181101;7;87
260;20181101;8;94
260;20181101;9;107
260;20181101;10;116
260;20181101;11;128
260;20181101;12;131
260;20181101;13;124
260;20181101;14;114
260;20181101;15;109
260;20181101;16;103
260;20181101;17;101
260;20181101;18;100
260;20181101;19;99
260;20181101;20;101
260;20181101;21;103
260;20181101;22;101
260;20181101;23;103
260;20181101;24;106
260;20181102;1;105
260;20181102;2;99
260;20181102;3;96
260;20181102;4;91
260;20181102;5;87
260;20181102;6;85
260;20181102;7;84
260;20181102;8;83
260;20181102;9;96
260;20181102;10;106
260;20181102;11;107
260;20181102;12;113
260;20181102;13;105
260;20181102;14;106
260;20181102;15;106
260;20181102;16;89
260;20181102;17;73
260;20181102;18;38
260;20181102;19;33
260;20181102;20;26
260;20181102;21;27
260;20181102;22;25
260;20181102;23;42
260;20181102;24;52
260;20181103;1;38
260;20181103;2;18
260;20181103;3;5
260;20181103;4;5
260;20181103;5;4
260;20181103;6;12
260;20181103;7;14
260;20181103;8;19
260;20181103;9;37
260;20181103;10;61
260;20181103;11;79
260;20181103;12;93
260;20181103;13;95
260;20181103;14;94
260;20181103;15;90
260;20181103;16;76
260;20181103;17;64
260;20181103;18;58
260;20181103;19;48
260;20181103;20;41
260;20181103;21;38
260;20181103;22;28
260;20181103;23;8
260;20181103;24;9
260;20181104;1;23
260;20181104;2;26
260;20181104;3;20
260;20181104;4;19
260;20181104;5;12
260;20181104;6;11
260;20181104;7;10
260;20181104;8;35
260;20181104;9;45
260;20181104;10;59
260;20181104;11;94
260;20181104;12;109
260;20181104;13;116
260;20181104;14;117
260;20181104;15;116
260;20181104;16;89
260;20181104;17;64
260;20181104;18;64
260;20181104;19;64
260;20181104;20;68
260;20181104;21;63
260;20181104;22;59
260;20181104;23;56
260;20181104;24;65
260;20181105;1;58
260;20181105;2;56
260;20181105;3;55
260;20181105;4;55
260;20181105;5;54
260;20181105;6;57
260;20181105;7;67
260;20181105;8;69
260;20181105;9;79
260;20181105;10;95
260;20181105;11;105
260;20181105;12;108
260;20181105;13;105
260;20181105;14;103
260;20181105;15;103
260;20181105;16;102
260;20181105;17;96
260;20181105;18;86
260;20181105;19;71
260;20181105;20;67
260;20181105;21;52
260;20181105;22;63
260;20181105;23;59
260;20181105;24;71
260;20181106;1;72
260;20181106;2;69
260;20181106;3;79
260;20181106;4;80
260;20181106;5;85
260;20181106;6;85
260;20181106;7;84
260;20181106;8;96
260;20181106;9;123
260;20181106;10;143
260;20181106;11;172
260;20181106;12;184
260;20181106;13;182
260;20181106;14;180
260;20181106;15;171
260;20181106;16;159
260;20181106;17;147
260;20181106;18;135
260;20181106;19;130
260;20181106;20;125
260;20181106;21;126
260;20181106;22;121
260;20181106;23;119
260;20181106;24;119
260;20181107;1;114
260;20181107;2;102
260;20181107;3;98
260;20181107;4;97
260;20181107;5;90
260;20181107;6;92
260;20181107;7;96
260;20181107;8;103
260;20181107;9;109
260;20181107;10;129
260;20181107;11;131
260;20181107;12;133
260;20181107;13;139
260;20181107;14;123
260;20181107;15;118
260;20181107;16;113
260;20181107;17;119
260;20181107;18;118
260;20181107;19;118
260;20181107;20;116
260;20181107;21;111
260;20181107;22;106
260;20181107;23;102
260;20181107;24;98
260;20181108;1;98
260;20181108;2;102
260;20181108;3;98
260;20181108;4;103
260;20181108;5;102
260;20181108;6;97
260;20181108;7;93
260;20181108;8;94
260;20181108;9;102
260;20181108;10;109
260;20181108;11;123
260;20181108;12;131
260;20181108;13;133
260;20181108;14;132
260;20181108;15;126
260;20181108;16;106
260;20181108;17;79
260;20181108;18;63
260;20181108;19;53
260;20181108;20;49
260;20181108;21;44
260;20181108;22;43
260;20181108;23;57
260;20181108;24;59
260;20181109;1;59
260;20181109;2;59
260;20181109;3;69
260;20181109;4;74
260;20181109;5;75
260;20181109;6;73
260;20181109;7;77
260;20181109;8;84
260;20181109;9;89
260;20181109;10;94
260;20181109;11;105
260;20181109;12;108
260;20181109;13;109
260;20181109;14;108
260;20181109;15;109
260;20181109;16;106
260;20181109;17;98
260;20181109;18;96
260;20181109;19;93
260;20181109;20;96
260;20181109;21;97
260;20181109;22;97
260;20181109;23;95
260;20181109;24;100
260;20181110;1;106
260;20181110;2;112
260;20181110;3;115
260;20181110;4;114
260;20181110;5;116
260;20181110;6;113
260;20181110;7;115
260;20181110;8;116
260;20181110;9;120
260;20181110;10;128
260;20181110;11;132
260;20181110;12;130
260;20181110;13;128
260;20181110;14;123
260;20181110;15;119
260;20181110;16;119
260;20181110;17;120
260;20181110;18;121
260;20181110;19;115
260;20181110;20;113
260;20181110;21;106
260;20181110;22;99
260;20181110;23;95
260;20181110;24;99
260;20181111;1;111
260;20181111;2;117
260;20181111;3;119
260;20181111;4;116
260;20181111;5;113
260;20181111;6;108
260;20181111;7;108
260;20181111;8;110
260;20181111;9;118
260;20181111;10;123
260;20181111;11;131
260;20181111;12;131
260;20181111;13;133
260;20181111;14;132
260;20181111;15;128
260;20181111;16;123
260;20181111;17;120
260;20181111;18;116
260;20181111;19;112
260;20181111;20;102
260;20181111;21;96
260;20181111;22;94
260;20181111;23;87
260;20181111;24;87
260;20181112;1;85
260;20181112;2;89
260;20181112;3;94
260;20181112;4;95
260;20181112;5;96
260;20181112;6;99
260;20181112;7;100
260;20181112;8;102
260;20181112;9;105
260;20181112;10;108
260;20181112;11;108
260;20181112;12;111
260;20181112;13;116
260;20181112;14;113
260;20181112;15;112
260;20181112;16;108
260;20181112;17;102
260;20181112;18;99
260;20181112;19;96
260;20181112;20;92
260;20181112;21;94
260;20181112;22;95
260;20181112;23;92
260;20181112;24;92
260;20181113;1;91
260;20181113;2;94
260;20181113;3;90
260;20181113;4;93
260;20181113;5;89
260;20181113;6;92
260;20181113;7;97
260;20181113;8;107
260;20181113;9;103
260;20181113;10;113
260;20181113;11;120
260;20181113;12;118
260;20181113;13;131
260;20181113;14;130
260;20181113;15;126
260;20181113;16;113
260;20181113;17;107
260;20181113;18;102
260;20181113;19;96
260;20181113;20;95
260;20181113;21;95
260;20181113;22;86
260;20181113;23;84
260;20181113;24;84
260;20181114;1;88
260;20181114;2;83
260;20181114;3;82
260;20181114;4;66
260;20181114;5;71
260;20181114;6;53
260;20181114;7;54
260;20181114;8;61
260;20181114;9;79
260;20181114;10;100
260;20181114;11;111
260;20181114;12;120
260;20181114;13;125
260;20181114;14;130
260;20181114;15;121
260;20181114;16;106
260;20181114;17;85
260;20181114;18;64
260;20181114;19;72
260;20181114;20;54
260;20181114;21;40
260;20181114;22;41
260;20181114;23;53
260;20181114;24;53
260;20181115;1;48
260;20181115;2;46
260;20181115;3;43
260;20181115;4;43
260;20181115;5;39
260;20181115;6;37
260;20181115;7;41
260;20181115;8;46
260;20181115;9;65
260;20181115;10;86
260;20181115;11;99
260;20181115;12;114
260;20181115;13;122
260;20181115;14;127
260;20181115;15;119
260;20181115;16;102
260;20181115;17;78
260;20181115;18;82
260;20181115;19;74
260;20181115;20;63
260;20181115;21;56
260;20181115;22;48
260;20181115;23;39
260;20181115;24;31
260;20181116;1;25
260;20181116;2;21
260;20181116;3;20
260;20181116;4;13
260;20181116;5;13
260;20181116;6;23
260;20181116;7;33
260;20181116;8;38
260;20181116;9;34
260;20181116;10;35
260;20181116;11;39
260;20181116;12;45
260;20181116;13;55
260;20181116;14;70
260;20181116;15;67
260;20181116;16;41
260;20181116;17;34
260;20181116;18;42
260;20181116;19;38
260;20181116;20;30
260;20181116;21;25
260;20181116;22;24
260;20181116;23;22
260;20181116;24;27
260;20181117;1;29
260;20181117;2;24
260;20181117;3;18
260;20181117;4;16
260;20181117;5;11
260;20181117;6;13
260;20181117;7;13
260;20181117;8;17
260;20181117;9;32
260;20181117;10;48
260;20181117;11;66
260;20181117;12;79
260;20181117;13;88
260;20181117;14;88
260;20181117;15;83
260;20181117;16;71
260;20181117;17;55
260;20181117;18;53
260;20181117;19;44
260;20181117;20;37
260;20181117;21;35
260;20181117;22;29
260;20181117;23;24
260;20181117;24;22
260;20181118;1;16
260;20181118;2;13
260;20181118;3;11
260;20181118;4;5
260;20181118;5;2
260;20181118;6;-6
260;20181118;7;-9
260;20181118;8;-6
260;20181118;9;16
260;20181118;10;36
260;20181118;11;39
260;20181118;12;72
260;20181118;13;72
260;20181118;14;69
260;20181118;15;64
260;20181118;16;47
260;20181118;17;37
260;20181118;18;28
260;20181118;19;24
260;20181118;20;18
260;20181118;21;27
260;20181118;22;36
260;20181118;23;35
260;20181118;24;40
260;20181119;1;34
260;20181119;2;42
260;20181119;3;46
260;20181119;4;46
260;20181119;5;49
260;20181119;6;47
260;20181119;7;53
260;20181119;8;55
260;20181119;9;56
260;20181119;10;59
260;20181119;11;65
260;20181119;12;69
260;20181119;13;61
260;20181119;14;62
260;20181119;15;56
260;20181119;16;50
260;20181119;17;46
260;20181119;18;47
260;20181119;19;44
260;20181119;20;39
260;20181119;21;37
260;20181119;22;34
260;20181119;23;29
260;20181119;24;42
260;20181120;1;38
260;20181120;2;29
260;20181120;3;31
260;20181120;4;34
260;20181120;5;37
260;20181120;6;38
260;20181120;7;38
260;20181120;8;38
260;20181120;9;37
260;20181120;10;37
260;20181120;11;38
260;20181120;12;35
260;20181120;13;35
260;20181120;14;36
260;20181120;15;35
260;20181120;16;35
260;20181120;17;36
260;20181120;18;36
260;20181120;19;30
260;20181120;20;27
260;20181120;21;27
260;20181120;22;29
260;20181120;23;32
260;20181120;24;30
260;20181121;1;20
260;20181121;2;23
260;20181121;3;23
260;20181121;4;27
260;20181121;5;25
260;20181121;6;21
260;20181121;7;19
260;20181121;8;22
260;20181121;9;26
260;20181121;10;31
260;20181121;11;39
260;20181121;12;48
260;20181121;13;51
260;20181121;14;51
260;20181121;15;47
260;20181121;16;39
260;20181121;17;39
260;20181121;18;39
260;20181121;19;40
260;20181121;20;39
260;20181121;21;38
260;20181121;22;39
260;20181121;23;38
260;20181121;24;34
260;20181122;1;31
260;20181122;2;30
260;20181122;3;29
260;20181122;4;29
260;20181122;5;28
260;20181122;6;27
260;20181122;7;27
260;20181122;8;27
260;20181122;9;30
260;20181122;10;33
260;20181122;11;36
260;20181122;12;39
260;20181122;13;42
260;20181122;14;42
260;20181122;15;41
260;20181122;16;40
260;20181122;17;39
260;20181122;18;37
260;20181122;19;36
260;20181122;20;36
260;20181122;21;31
260;20181122;22;28
260;20181122;23;19
260;20181122;24;19
260;20181123;1;8
260;20181123;2;-3
260;20181123;3;-7
260;20181123;4;0
260;20181123;5;2
260;20181123;6;11
260;20181123;7;10
260;20181123;8;13
260;20181123;9;27
260;20181123;10;41
260;20181123;11;54
260;20181123;12;61
260;20181123;13;68
260;20181123;14;66
260;20181123;15;61
260;20181123;16;56
260;20181123;17;58
260;20181123;18;54
260;20181123;19;42
260;20181123;20;38
260;20181123;21;30
260;20181123;22;29
260;20181123;23;28
260;20181123;24;22
260;20181124;1;17
260;20181124;2;11
260;20181124;3;7
260;20181124;4;13
260;20181124;5;18
260;20181124;6;21
260;20181124;7;22
260;20181124;8;23
260;20181124;9;25
260;20181124;10;27
260;20181124;11;29
260;20181124;12;30
260;20181124;13;34
260;20181124;14;32
260;20181124;15;30
260;20181124;16;29
260;20181124;17;27
260;20181124;18;28
260;20181124;19;26
260;20181124;20;26
260;20181124;21;26
260;20181124;22;24
260;20181124;23;23
260;20181124;24;22
260;20181125;1;23
260;20181125;2;24
260;20181125;3;24
260;20181125;4;25
260;20181125;5;23
260;20181125;6;24
260;20181125;7;24
260;20181125;8;23
260;20181125;9;27
260;20181125;10;28
260;20181125;11;37
260;20181125;12;37
260;20181125;13;39
260;20181125;14;38
260;20181125;15;39
260;20181125;16;39
260;20181125;17;39
260;20181125;18;39
260;20181125;19;39
260;20181125;20;41
260;20181125;21;43
260;20181125;22;45
260;20181125;23;46
260;20181125;24;47
260;20181126;1;47
260;20181126;2;48
260;20181126;3;48
260;20181126;4;49
260;20181126;5;50
260;20181126;6;52
260;20181126;7;53
260;20181126;8;54
260;20181126;9;57
260;20181126;10;59
260;20181126;11;57
260;20181126;12;57
260;20181126;13;59
260;20181126;14;60
260;20181126;15;58
260;20181126;16;52
260;20181126;17;47
260;20181126;18;41
260;20181126;19;39
260;20181126;20;38
260;20181126;21;36
260;20181126;22;36
260;20181126;23;36
260;20181126;24;35
260;20181127;1;32
260;20181127;2;31
260;20181127;3;29
260;20181127;4;28
260;20181127;5;29
260;20181127;6;30
260;20181127;7;30
260;20181127;8;32
260;20181127;9;37
260;20181127;10;45
260;20181127;11;48
260;20181127;12;50
260;20181127;13;50
260;20181127;14;51
260;20181127;15;46
260;20181127;16;40
260;20181127;17;26
260;20181127;18;20
260;20181127;19;16
260;20181127;20;25
260;20181127;21;25
260;20181127;22;25
260;20181127;23;29
260;20181127;24;29
260;20181128;1;30
260;20181128;2;33
260;20181128;3;34
260;20181128;4;33
260;20181128;5;37
260;20181128;6;40
260;20181128;7;40
260;20181128;8;43
260;20181128;9;49
260;20181128;10;56
260;20181128;11;59
260;20181128;12;61
260;20181128;13;66
260;20181128;14;70
260;20181128;15;67
260;20181128;16;71
260;20181128;17;75
260;20181128;18;80
260;20181128;19;81
260;20181128;20;82
260;20181128;21;85
260;20181128;22;87
260;20181128;23;92
260;20181128;24;95
260;20181129;1;97
260;20181129;2;99
260;20181129;3;102
260;20181129;4;103
260;20181129;5;102
260;20181129;6;101
260;20181129;7;102
260;20181129;8;101
260;20181129;9;98
260;20181129;10;100
260;20181129;11;99
260;20181129;12;97
260;20181129;13;98
260;20181129;14;100
260;20181129;15;102
260;20181129;16;111
260;20181129;17;108
260;20181129;18;108
260;20181129;19;108
260;20181129;20;104
260;20181129;21;105
260;20181129;22;100
260;20181129;23;104
260;20181129;24;103
260;20181130;1;107
260;20181130;2;108
260;20181130;3;107
260;20181130;4;101
260;20181130;5;102
260;20181130;6;103
260;20181130;7;96
260;20181130;8;96
260;20181130;9;102
260;20181130;10;103
260;20181130;11;109
260;20181130;12;110
260;20181130;13;113
260;20181130;14;111
260;20181130;15;109
260;20181130;16;101
260;20181130;17;96
260;20181130;18;91
260;20181130;19;84
260;20181130;20;78
260;20181130;21;71
260;20181130;22;68
260;20181130;23;66
260;20181130;24;64
260;20181201;1;63
260;20181201;2;61
260;20181201;3;60
260;20181201;4;61
260;20181201;5;64
260;20181201;6;67
260;20181201;7;64
260;20181201;8;67
260;20181201;9;69
260;20181201;10;73
260;20181201;11;76
260;20181201;12;81
260;20181201;13;85
260;20181201;14;85
260;20181201;15;83
260;20181201;16;80
260;20181201;17;79
260;20181201;18;80
260;20181201;19;85
260;20181201;20;89
260;20181201;21;92
260;20181201;22;93
260;20181201;23;94
260;20181201;24;96
260;20181202;1;98
260;20181202;2;100
260;20181202;3;101
260;20181202;4;102
260;20181202;5;104
260;20181202;6;104
260;20181202;7;108
260;20181202;8;119
260;20181202;9;125
260;20181202;10;128
260;20181202;11;128
260;20181202;12;132
260;20181202;13;125
260;20181202;14;127
260;20181202;15;126
260;20181202;16;127
260;20181202;17;128
260;20181202;18;127
260;20181202;19;124
260;20181202;20;128
260;20181202;21;127
260;20181202;22;129
260;20181202;23;129
260;20181202;24;127
260;20181203;1;129
260;20181203;2;130
260;20181203;3;125
260;20181203;4;127
260;20181203;5;118
260;20181203;6;119
260;20181203;7;118
260;20181203;8;114
260;20181203;9;114
260;20181203;10;124
260;20181203;11;126
260;20181203;12;131
260;20181203;13;128
260;20181203;14;125
260;20181203;15;121
260;20181203;16;123
260;20181203;17;121
260;20181203;18;118
260;20181203;19;116
260;20181203;20;101
260;20181203;21;82
260;20181203;22;80
260;20181203;23;80
260;20181203;24;74
260;20181204;1;70
260;20181204;2;70
260;20181204;3;49
260;20181204;4;65
260;20181204;5;55
260;20181204;6;59
260;20181204;7;56
260;20181204;8;34
260;20181204;9;60
260;20181204;10;80
260;20181204;11;83
260;20181204;12;80
260;20181204;13;92
260;20181204;14;89
260;20181204;15;67
260;20181204;16;33
260;20181204;17;27
260;20181204;18;20
260;20181204;19;18
260;20181204;20;4
260;20181204;21;8
260;20181204;22;9
260;20181204;23;16
260;20181204;24;19
260;20181205;1;24
260;20181205;2;31
260;20181205;3;32
260;20181205;4;27
260;20181205;5;27
260;20181205;6;31
260;20181205;7;34
260;20181205;8;38
260;20181205;9;40
260;20181205;10;51
260;20181205;11;52
260;20181205;12;56
260;20181205;13;60
260;20181205;14;59
260;20181205;15;61
260;20181205;16;65
260;20181205;17;70
260;20181205;18;72
260;20181205;19;77
260;20181205;20;80
260;20181205;21;78
260;20181205;22;80
260;20181205;23;81
260;20181205;24;84
260;20181206;1;87
260;20181206;2;93
260;20181206;3;97
260;20181206;4;101
260;20181206;5;104
260;20181206;6;108
260;20181206;7;111
260;20181206;8;113
260;20181206;9;114
260;20181206;10;113
260;20181206;11;112
260;20181206;12;116
260;20181206;13;116
260;20181206;14;114
260;20181206;15;114
260;20181206;16;120
260;20181206;17;123
260;20181206;18;122
260;20181206;19;123
260;20181206;20;116
260;20181206;21;114
260;20181206;22;112
260;20181206;23;114
260;20181206;24;113
260;20181207;1;113
260;20181207;2;113
260;20181207;3;114
260;20181207;4;113
260;20181207;5;112
260;20181207;6;113
260;20181207;7;114
260;20181207;8;114
260;20181207;9;114
260;20181207;10;116
260;20181207;11;117
260;20181207;12;116
260;20181207;13;114
260;20181207;14;112
260;20181207;15;109
260;20181207;16;86
260;20181207;17;78
260;20181207;18;80
260;20181207;19;74
260;20181207;20;74
260;20181207;21;76
260;20181207;22;76
260;20181207;23;75
260;20181207;24;71
260;20181208;1;74
260;20181208;2;71
260;20181208;3;69
260;20181208;4;74
260;20181208;5;81
260;20181208;6;83
260;20181208;7;84
260;20181208;8;84
260;20181208;9;95
260;20181208;10;102
260;20181208;11;103
260;20181208;12;103
260;20181208;13;103
260;20181208;14;102
260;20181208;15;102
260;20181208;16;99
260;20181208;17;104
260;20181208;18;93
260;20181208;19;99
260;20181208;20;101
260;20181208;21;110
260;20181208;22;81
260;20181208;23;88
260;20181208;24;88
260;20181209;1;99
260;20181209;2;95
260;20181209;3;99
260;20181209;4;93
260;20181209;5;90
260;20181209;6;89
260;20181209;7;88
260;20181209;8;87
260;20181209;9;75
260;20181209;10;78
260;20181209;11;81
260;20181209;12;93
260;20181209;13;92
260;20181209;14;93
260;20181209;15;82
260;20181209;16;72
260;20181209;17;76
260;20181209;18;74
260;20181209;19;67
260;20181209;20;64
260;20181209;21;70
260;20181209;22;65
260;20181209;23;56
260;20181209;24;57
260;20181210;1;55
260;20181210;2;54
260;20181210;3;56
260;20181210;4;56
260;20181210;5;52
260;20181210;6;48
260;20181210;7;37
260;20181210;8;45
260;20181210;9;56
260;20181210;10;59
260;20181210;11;60
260;20181210;12;70
260;20181210;13;71
260;20181210;14;75
260;20181210;15;62
260;20181210;16;57
260;20181210;17;51
260;20181210;18;52
260;20181210;19;55
260;20181210;20;50
260;20181210;21;57
260;20181210;22;50
260;20181210;23;51
260;20181210;24;44
260;20181211;1;45
260;20181211;2;39
260;20181211;3;37
260;20181211;4;26
260;20181211;5;39
260;20181211;6;48
260;20181211;7;40
260;20181211;8;44
260;20181211;9;55
260;20181211;10;61
260;20181211;11;70
260;20181211;12;69
260;20181211;13;71
260;20181211;14;62
260;20181211;15;55
260;20181211;16;47
260;20181211;17;40
260;20181211;18;43
260;20181211;19;31
260;20181211;20;15
260;20181211;21;9
260;20181211;22;5
260;20181211;23;-3
260;20181211;24;-8
260;20181212;1;-15
260;20181212;2;-21
260;20181212;3;-24
260;20181212;4;-27
260;20181212;5;-27
260;20181212;6;-16
260;20181212;7;-10
260;20181212;8;0
260;20181212;9;14
260;20181212;10;28
260;20181212;11;37
260;20181212;12;41
260;20181212;13;36
260;20181212;14;39
260;20181212;15;39
260;20181212;16;36
260;20181212;17;24
260;20181212;18;10
260;20181212;19;9
260;20181212;20;10
260;20181212;21;5
260;20181212;22;4
260;20181212;23;1
260;20181212;24;4
260;20181213;1;5
260;20181213;2;3
260;20181213;3;1
260;20181213;4;-5
260;20181213;5;-1
260;20181213;6;2
260;20181213;7;1
260;20181213;8;-2
260;20181213;9;2
260;20181213;10;10
260;20181213;11;19
260;20181213;12;23
260;20181213;13;22
260;20181213;14;24
260;20181213;15;21
260;20181213;16;13
260;20181213;17;9
260;20181213;18;3
260;20181213;19;1
260;20181213;20;8
260;20181213;21;11
260;20181213;22;10
260;20181213;23;7
260;20181213;24;2
260;20181214;1;-1
260;20181214;2;-4
260;20181214;3;-7
260;20181214;4;1
260;20181214;5;1
260;20181214;6;0
260;20181214;7;5
260;20181214;8;2
